1000	0.698439999339
2000	0.772311431019
3000	1.18134531055
4000	0.684898537627
5000	1.03697885455
6000	0.839289827633
7000	0.953883703654
8000	0.909628294777
9000	1.08532886142
10000	0.984721653664
11000	0.99729695865
12000	1.08640503566
13000	1.14572396756
14000	0.967475259642
15000	0.734714799011
16000	1.08321596582
17000	0.988741451004
18000	1.05385213931
19000	0.930833421456
20000	1.02882914603
21000	0.752704770086
22000	1.20200575088
23000	0.910892623839
24000	1.26898162722
25000	1.4014740461
26000	0.779934376777
27000	0.620589513038
28000	1.03717036591
29000	0.881869949599
30000	0.712441497654
31000	0.739763126735
32000	1.02002030886
33000	1.06399375284
34000	0.9694027144
35000	1.18285710634
36000	1.06739594095
37000	1.32051705871
38000	1.16762142397
39000	1.01179066694
40000	0.915373358049
41000	0.893071422338
42000	0.895827771568
43000	0.904013631621
44000	0.836246896313
45000	1.1688789628
46000	1.32902101346
47000	0.747525930756
48000	0.936334216833
49000	1.47935627773
50000	0.997981556586
51000	1.05540428758
52000	1.10756345854
53000	0.882443978834
54000	1.20301185115
55000	1.15381664639
56000	1.02626674102
57000	1.1298564737
58000	1.05127742154
59000	0.988474736561
60000	1.00045357495
61000	0.878476739044
62000	0.853967761189
63000	0.865987538809
64000	0.957329071238
65000	0.9860097683
66000	0.869613391269
67000	0.774675222878
68000	0.931430731271
69000	1.07367845974
70000	1.11871374223
71000	0.928118318899
72000	1.11458513832
73000	1.11217828102
74000	1.25445004019
75000	1.02169563231
76000	1.05656186093
77000	1.29404997105
78000	1.05567211449
79000	1.03836270427
80000	1.09469123488
81000	0.744739659539
82000	0.706940049123
83000	1.20964493418
84000	0.769533188419
85000	0.792428035932
86000	0.805734655377
87000	1.38280363173
88000	1.423323069
89000	1.34283574663
90000	1.25043045064
91000	1.12689532643
92000	1.24123503275
93000	0.844796022176
94000	1.39506191263
95000	0.796563763997
96000	0.994480128225
97000	1.06733705236
98000	1.05219433297
99000	0.920921446562
100000	1.04817323825
1000	1.18901392687
2000	1.24912200893
3000	1.32146280296
4000	0.972196278668
5000	0.895133926842
6000	0.831563737597
7000	1.14924592075
8000	1.04977982522
9000	0.716335853993
10000	0.505551904725
11000	1.08322506069
12000	1.111219338
13000	1.26826983047
14000	1.16253293932
15000	0.88993187758
16000	1.45242076143
17000	0.915004729835
18000	0.932143880963
19000	1.06846548061
20000	1.1131873399
21000	0.934088766681
22000	0.947118566592
23000	1.22318503347
24000	0.769010078882
25000	1.19939491725
26000	0.758301903594
27000	1.04781018092
28000	0.920899713854
29000	0.742411801785
30000	0.731525959461
31000	1.08171777647
32000	1.24801536624
33000	0.988050374218
34000	1.05723728399
35000	1.06695304083
36000	1.10270689291
37000	1.22607961047
38000	1.16565799861
39000	1.06301261331
40000	1.1331019033
41000	0.978821078674
42000	0.776296356661
43000	1.29380261383
44000	0.799386652089
45000	1.38456875925
46000	0.865440835644
47000	0.737196066177
48000	0.677166718389
49000	0.911985153327
50000	1.01833656682
51000	1.19436018184
52000	0.683942254893
53000	0.75687692572
54000	1.13916540271
55000	0.995475905368
56000	1.1091758488
57000	0.997863327505
58000	0.996695850025
59000	1.10305167499
60000	0.944705892266
61000	0.973277973461
62000	0.754915719383
63000	1.00864219647
64000	1.03844551436
65000	0.949922589636
66000	0.656570949136
67000	0.81264513096
68000	0.755605027798
69000	1.0917320958
70000	1.07012352303
71000	0.917009329331
72000	1.10958614589
73000	0.976131224429
74000	1.03847467994
75000	1.14803609377
76000	1.10553187327
77000	0.98469885542
78000	0.888735483129
79000	1.00416638031
80000	1.03552552569
81000	1.02624808768
82000	0.914947075986
83000	0.851790699768
84000	0.705962925543
85000	1.07501438741
86000	1.07115288725
87000	1.12650902344
88000	1.28908297774
89000	1.17183461766
90000	0.919803675289
91000	0.889543042947
92000	0.946335132586
93000	0.943334957501
94000	1.40832999555
95000	0.856988349547
96000	0.696522834256
97000	1.16866675329
98000	0.993137141416
99000	0.84292400289
100000	0.994068679627
