0 2 4    1.0045140793   -0.0042871492    0.0021235685    0.0015797070
0 2 5    0.9945993152   -0.0018598770   -0.0060628796    0.0007336954
0 2 6    1.0186955629    0.0024387333   -0.0010828610    0.0031014486
0 2 7    1.0095503341    0.0018520708   -0.0091824696    0.0061937026
0 2 8    1.0097730246    0.0052016395    0.0024740668    0.0009717701
0 2 9    0.9962056954    0.0035766035   -0.0063690911    0.0065231002
0 2 10    1.0036712043   -0.0035589830   -0.0061665488    0.0005479071
0 2 11    0.9918702300   -0.0054926929   -0.0010452886    0.0060554662
0 2 12    0.9940461674   -0.0077470459    0.0010272203    0.0005551803
0 2 13    0.9964208365   -0.0057425970   -0.0033721638   -0.0016529175
0 2 14    0.9931466876   -0.0103007007    0.0039994344    0.0002833839
0 2 15    0.9858300280    0.0017796037   -0.0046848297    0.0004219644
0 2 16    1.0048779735   -0.0001669604   -0.0059103264   -0.0096310806
0 2 17    0.9820101332   -0.0020535527    0.0014398299    0.0061637946
0 2 18    1.0016079071   -0.0040439257    0.0017832927   -0.0073160068
0 2 19    1.0011134381    0.0027771500   -0.0020406506    0.0080200446
0 3 0    1.0074534347   -0.0005247088   -0.0065589063    0.0049617077
0 3 1    0.9992557072    0.0017973059   -0.0002873975   -0.0043093388
0 3 2    0.9908838044   -0.0039231873   -0.0105088822   -0.0036911845
0 3 3    1.0025818876   -0.0013576204   -0.0008611841    0.0105616271
0 3 4    1.0049926262   -0.0005209876   -0.0037900369   -0.0014633435
0 3 5    1.0145237030    0.0022879644   -0.0080576765   -0.0060601900
0 3 6    0.9999207495   -0.0008842463    0.0016619538   -0.0045719523
0 3 7    0.9903313358    0.0139691817   -0.0007219054    0.0034860568
0 3 8    1.0036833725   -0.0128354926    0.0007586484    0.0005779426
0 3 9    1.0049725798    0.0130150702    0.0085950755    0.0029273045
0 3 10    1.0071557226    0.0013832174   -0.0003147597   -0.0004169668
0 3 11    1.0075462148   -0.0026256530    0.0029570085    0.0052202761
0 3 12    0.9955868253    0.0081098672    0.0031157292   -0.0140232385
0 3 13    1.0087837670    0.0047307801   -0.0007937858    0.0006220186
0 3 14    1.0063763039    0.0013864753    0.0023684807   -0.0039964296
0 3 15    0.9948166102    0.0036735851    0.0028661162    0.0038782762
0 3 16    0.9898811730   -0.0110876029    0.0074963641    0.0064958872
0 3 17    0.9876506659   -0.0013675475    0.0092728051    0.0035802511
0 3 18    1.0025717350    0.0108449912   -0.0117767071   -0.0000242415
0 3 19    1.0135321969   -0.0000391723   -0.0063185533   -0.0008977412
0 4 0    0.9941689202   -0.0049133666   -0.0062096971   -0.0026635915
0 4 1    1.0174547833    0.0019520362    0.0014303199    0.0023074101
0 4 2    0.9970105936    0.0009557341    0.0071501785    0.0087118752
0 4 3    0.9922055752    0.0075216904   -0.0063321793    0.0001223578
0 4 4    0.9902206210   -0.0054537032    0.0063265126   -0.0050809045
0 4 5    0.9910603177   -0.0058526324    0.0017034546    0.0074926323
0 4 6    1.0082994279   -0.0059983236    0.0056312536   -0.0033908536
0 4 7    1.0003876441   -0.0003153872    0.0026569247   -0.0132249056
0 4 8    1.0018300589    0.0067089814   -0.0103518111    0.0081411003
0 4 9    0.9931953650    0.0000291543   -0.0035378627   -0.0035175283
0 4 10    0.9829837089   -0.0133893546   -0.0015058488    0.0055143553
0 4 11    0.9962771086   -0.0022219699    0.0016341337    0.0040085363
0 4 12    1.0031156528    0.0054501116    0.0004778438   -0.0029183917
0 4 13    0.9810230312   -0.0017488907   -0.0012055810    0.0079971816
0 4 14    0.9919815991   -0.0041090403    0.0012856051    0.0025649692
0 4 15    0.9938590045   -0.0047199434    0.0065137035    0.0141674228
0 4 16    0.9931333217    0.0028017165   -0.0078588445   -0.0029923150
0 4 17    1.0036791569    0.0026622255   -0.0032481268   -0.0039457857
0 4 18    1.0092292482    0.0009526336   -0.0020801240    0.0042517881
0 4 19    0.9952227768   -0.0001871090    0.0045860867    0.0019547467
0 5 0    0.9911413549   -0.0006873295    0.0024077394   -0.0044529494
0 5 1    1.0131689281    0.0017741443   -0.0061089737   -0.0052233996
0 5 2    1.0190874771   -0.0047649264   -0.0025777494   -0.0048458069
0 5 3    1.0038196394    0.0104076581    0.0050465587    0.0037025341
0 5 4    0.9961916329   -0.0101247483    0.0000918704    0.0032155544
0 5 5    0.9936355752   -0.0032815404   -0.0000663991   -0.0080229805
0 5 6    1.0048831343    0.0006478052    0.0050120274   -0.0079484487
0 5 7    1.0055660247    0.0095215281    0.0007213888   -0.0014155480
0 5 8    0.9920498062   -0.0017037550   -0.0033953563   -0.0003193231
0 5 9    0.9855869826    0.0041980949   -0.0003032534   -0.0008182592
0 5 10    0.9953553574   -0.0012807766    0.0056166142    0.0048553479
0 5 11    1.0108802906    0.0028945969    0.0131458085   -0.0000315586
0 5 12    0.9945211680    0.0130316509   -0.0030491372   -0.0060190445
0 5 13    1.0050017900    0.0010068907    0.0082404448   -0.0080480540
0 5 14    1.0014261682    0.0050229394    0.0018949302    0.0015126726
0 5 15    1.0057135957   -0.0050240860   -0.0005447386   -0.0011575957
0 5 16    0.9908922769   -0.0046463183    0.0023462834    0.0011669111
0 5 17    0.9870285121   -0.0036981479    0.0025956255    0.0028462287
0 5 18    0.9961112333    0.0065934375    0.0041318283    0.0081527103
0 5 19    0.9976424027   -0.0007733922    0.0016986127   -0.0043555161
0 6 0    1.0043329076    0.0071019069   -0.0125767815   -0.0034459072
0 6 1    1.0099552791   -0.0019166703   -0.0057495259   -0.0002036523
0 6 2    0.9975938876   -0.0068091380    0.0081647456    0.0024463491
0 6 3    0.9871799945    0.0038187334    0.0004404529   -0.0057958913
0 6 4    1.0047492574    0.0040977267   -0.0038057339   -0.0003441949
0 6 5    0.9927962664   -0.0033479202    0.0011786716   -0.0057476003
0 6 6    1.0009356765   -0.0009928273   -0.0024122834    0.0030243383
0 6 7    1.0032206533   -0.0085397570   -0.0001994653   -0.0051407780
0 6 8    0.9929365401   -0.0050138452   -0.0057077427    0.0023627596
0 6 9    0.9996629607    0.0002822826   -0.0104886704    0.0053123614
0 6 10    1.0031850868    0.0019621276   -0.0063806667   -0.0039782335
0 6 11    1.0207944004   -0.0047014160   -0.0116364504    0.0057275126
0 6 12    0.9986748353    0.0048912923    0.0020910804    0.0067071858
0 6 13    1.0005043806   -0.0050244325   -0.0012085262    0.0026631161
0 6 14    1.0011689634   -0.0038141422   -0.0061939042   -0.0034606180
0 6 15    0.9965059063   -0.0024128732    0.0093095308   -0.0020980523
0 6 16    0.9997543939    0.0051159688    0.0017876150   -0.0020408167
0 6 17    0.9907285642    0.0093794384    0.0089265694   -0.0058770860
0 6 18    0.9889334497    0.0009419296   -0.0093508255    0.0015092507
0 6 19    0.9747897286    0.0013682885   -0.0133853765   -0.0033493456
0 7 0    0.9849656509   -0.0005393672    0.0041092753   -0.0011616153
0 7 1    0.9872858834   -0.0031326421    0.0043191316   -0.0003104725
0 7 2    1.0090286971   -0.0100407396    0.0003411638    0.0005625991
0 7 3    1.0140877003    0.0059163573    0.0021369785    0.0001930573
0 7 4    1.0057038188   -0.0057941535   -0.0045244922    0.0040541098
0 7 5    1.0109279982   -0.0041022449   -0.0022530045   -0.0039029160
0 7 6    0.9996089094   -0.0108100653    0.0031271778    0.0057590058
0 7 7    1.0093124711    0.0024007033    0.0064406691   -0.0043919927
0 7 8    1.0070803224   -0.0084091493    0.0050878242    0.0011474269
0 7 9    0.9908797782    0.0017236570   -0.0051967797    0.0011847367
0 7 10    0.9988448891    0.0002946169    0.0059791174    0.0111833174
0 7 11    0.9842488436   -0.0036021493   -0.0011360450   -0.0002928890
0 7 12    0.9871591558   -0.0028285780   -0.0065387946    0.0014029692
0 7 13    0.9986394458    0.0054669283    0.0008320875    0.0004375960
0 7 14    0.9946524417   -0.0075441323   -0.0009991341    0.0029311742
0 7 15    1.0000122342   -0.0068074177   -0.0046891440   -0.0029408321
0 7 16    1.0058680387   -0.0028093945    0.0033057875    0.0064355350
0 7 17    0.9957145524   -0.0103889963   -0.0072697329    0.0058196759
0 7 18    0.9797254368    0.0070207229    0.0077754525    0.0053375160
0 7 19    1.0105498956    0.0051356562    0.0017055313   -0.0026820802
0 8 0    0.9764233676   -0.0055290918   -0.0102863152   -0.0012966517
0 8 1    0.9880448005    0.0049693958   -0.0017438646   -0.0001058983
0 8 2    1.0190135458    0.0028228100    0.0048498469    0.0000841450
0 8 3    1.0121832446    0.0059944125   -0.0003048639   -0.0004594245
0 8 4    1.0080401331   -0.0084498937   -0.0022575680    0.0008079482
0 8 5    0.9834564967   -0.0011883443    0.0027194233   -0.0005238668
0 8 6    0.9879263384    0.0010162066   -0.0036373334    0.0012119441
0 8 7    1.0063268978    0.0034939660    0.0039387136    0.0039139505
0 8 8    0.9847520613    0.0121443956   -0.0010229022    0.0026033165
0 8 9    1.0080248575   -0.0028054840   -0.0094815724   -0.0019472837
0 8 10    1.0000968891   -0.0027777573   -0.0058496718   -0.0028228932
0 8 11    1.0018837302    0.0031248888   -0.0000898438    0.0010057015
0 8 12    1.0028834836    0.0121375911   -0.0023330733   -0.0020141367
0 8 13    0.9957295505   -0.0046323960   -0.0008816356    0.0053298616
0 8 14    0.9971102849    0.0031885066   -0.0001299651   -0.0021516430
0 8 15    0.9962240260   -0.0008545843   -0.0017899496    0.0060433267
0 8 16    0.9763938043    0.0099755436    0.0034597643    0.0033990206
0 8 17    0.9829834919    0.0063306572    0.0064378128    0.0014040073
0 8 18    0.9938366440    0.0084309910    0.0000803123    0.0115553129
0 8 19    0.9966399800   -0.0010699062    0.0000603966   -0.0011042871
0 9 0    0.9930822566   -0.0008427349   -0.0057926624   -0.0119446347
0 9 1    1.0038102502   -0.0039787561   -0.0032120757    0.0066490035
0 9 2    1.0058407268    0.0052298885   -0.0060461217    0.0000208059
0 9 3    0.9919079392   -0.0046382906   -0.0019158109    0.0024816169
0 9 4    1.0062199601   -0.0089295020    0.0037728632   -0.0017822532
0 9 5    0.9896901186   -0.0046673126   -0.0034087614   -0.0046060712
0 9 6    0.9890408221    0.0077719814    0.0034559117   -0.0020581616
0 9 7    0.9931024960   -0.0080474103   -0.0065121440    0.0054022330
0 9 8    1.0019482364    0.0049732884   -0.0054441607    0.0007220280
0 9 9    1.0161029559   -0.0079113582   -0.0020740416    0.0022815444
0 9 10    1.0009461422    0.0004927809   -0.0021088945   -0.0111174510
0 9 11    0.9931435980    0.0035120227   -0.0054561396   -0.0087740289
0 9 12    1.0114743726   -0.0089061456    0.0084295299   -0.0007385198
0 9 13    0.9844205281   -0.0007438654    0.0002447583   -0.0071079358
0 9 14    1.0071013281    0.0053669523    0.0036989214   -0.0003214404
0 9 15    1.0161763173    0.0000832488   -0.0066034151   -0.0006818206
0 9 16    0.9860010252    0.0092398629   -0.0052873977    0.0039793383
0 9 17    1.0034817318    0.0007958463    0.0023375286    0.0030237624
0 9 18    1.0141059135   -0.0044257110    0.0000127553    0.0039577912
0 9 19    1.0003151024    0.0018269089   -0.0033582162    0.0036508040
0 10 0    1.0057876900   -0.0008572852    0.0023012756    0.0060871984
0 10 1    0.9987214741   -0.0087560876    0.0049961370   -0.0049725709
0 10 2    0.9831024869   -0.0016858695   -0.0085396824   -0.0045095471
0 10 3    0.9936861009    0.0063323709   -0.0000153889   -0.0061516718
0 10 4    0.9961535868   -0.0037181347   -0.0039944802   -0.0047042750
0 10 5    1.0071269238   -0.0033305141    0.0072699744   -0.0002908985
0 10 6    1.0111398618    0.0059396184    0.0005402766   -0.0037176427
0 10 7    0.9960314352   -0.0003291115   -0.0067285505   -0.0001701165
0 10 8    1.0088603118   -0.0000114765   -0.0055253530   -0.0049614568
0 10 9    1.0020167734    0.0087503066   -0.0072884111    0.0004312642
0 10 10    0.9956447884   -0.0050361448    0.0050449710   -0.0029750010
0 10 11    1.0109434614   -0.0108065993    0.0038326637   -0.0074034061
0 10 12    0.9998660383    0.0042004462    0.0025652368    0.0021412513
0 10 13    1.0008949789   -0.0014837487    0.0007483959   -0.0106177598
0 10 14    0.9996336557    0.0118835349   -0.0113405860    0.0015959966
0 10 15    1.0024946858    0.0053732934   -0.0047097390    0.0030945306
0 10 16    0.9986693965    0.0026736327    0.0011714206    0.0018221845
0 10 17    0.9994177470   -0.0026891259   -0.0036271173   -0.0030045971
0 10 18    0.9943527852    0.0009988577   -0.0017917853    0.0006921752
0 10 19    0.9882117670    0.0081915343    0.0067827344   -0.0017936472
0 11 0    0.9969138525    0.0118079332   -0.0042623733   -0.0032772388
0 11 1    0.9911943778    0.0061379146   -0.0008853776   -0.0026246824
0 11 2    0.9876457044    0.0000288557   -0.0023953065   -0.0020272286
0 11 3    0.9972896613    0.0061335409    0.0006288200   -0.0053580388
0 11 4    0.9997459065    0.0012422338   -0.0055763024    0.0033934945
0 11 5    1.0075184835   -0.0043414513    0.0060713795    0.0029020783
0 11 6    0.9871732121    0.0060465414    0.0001677477   -0.0079414673
0 11 7    1.0009527246   -0.0007831026   -0.0012858135    0.0101465286
0 11 8    0.9966491139    0.0013501426    0.0008795017    0.0015414215
0 11 9    1.0102028865   -0.0033111104    0.0004512799   -0.0039255695
0 11 10    1.0056421664   -0.0015294344    0.0074627174    0.0026466118
0 11 11    0.9939415707    0.0003114294    0.0087563456    0.0042709619
0 11 12    0.9904457642    0.0009718229   -0.0072700718   -0.0050669129
0 11 13    0.9970150198   -0.0022651016    0.0014080613    0.0017945080
0 11 14    0.9923351759    0.0009271180    0.0090868796   -0.0062644693
0 11 15    0.9975436033   -0.0057487042    0.0014386816    0.0081863929
0 11 16    1.0185035384    0.0007561786    0.0013319182   -0.0142620876
0 11 17    1.0010713585   -0.0006846689   -0.0071912915   -0.0064994744
0 11 18    0.9967803576    0.0086917797    0.0064829318    0.0015410762
0 11 19    0.9990017080   -0.0022729699    0.0040502153    0.0041602324
0 12 0    1.0136001416   -0.0012814595    0.0060795367    0.0007295508
0 12 1    1.0105113607    0.0031903723   -0.0032344163   -0.0000183678
0 12 2    1.0121717843   -0.0032904841   -0.0040023147   -0.0089369085
0 12 3    1.0108800305    0.0029644850   -0.0062074328   -0.0048722348
0 12 4    0.9916859911    0.0050828884   -0.0078686686   -0.0004936497
0 12 5    1.0116965988   -0.0050561012    0.0097862726    0.0007321111
0 12 6    0.9953263819   -0.0056445064    0.0073498704   -0.0073472298
0 12 7    1.0087656549   -0.0070820858   -0.0027323983    0.0052737564
0 12 8    1.0042956579    0.0013850374    0.0016259709   -0.0056574990
0 12 9    1.0040147882   -0.0088326663   -0.0065925949    0.0056599811
0 12 10    1.0005801229    0.0037666990   -0.0064102619   -0.0102194678
0 12 11    0.9978070047    0.0019466958    0.0026854968   -0.0061862960
0 12 12    0.9913733601   -0.0053942079   -0.0081203105   -0.0074941601
0 12 13    0.9999065493   -0.0069261218   -0.0072559680    0.0001305266
0 12 14    0.9916650750   -0.0044661206   -0.0020779407   -0.0008792403
0 12 15    0.9954542516    0.0028480858   -0.0041181655   -0.0076214390
0 12 16    1.0179627358   -0.0023968980    0.0036275637   -0.0018690151
0 12 17    1.0004492527    0.0075737630    0.0039371288    0.0008500291
0 12 18    0.9845588853   -0.0057129028   -0.0008504650    0.0050434999
0 12 19    1.0178916693   -0.0039680003    0.0047872755   -0.0000804193
0 13 0    0.9944029573    0.0001936628    0.0064672730   -0.0000467626
0 13 1    1.0165238667   -0.0022111933    0.0010028187    0.0060192447
0 13 2    0.9950706212   -0.0127979471   -0.0005254153   -0.0037431978
0 13 3    0.9855203410   -0.0020181344    0.0042539148    0.0009276927
0 13 4    0.9924988200    0.0094014390   -0.0005063644   -0.0044293542
0 13 5    1.0021697464    0.0105038392   -0.0042200728   -0.0013336489
0 13 6    1.0012776589    0.0001208631    0.0005915720    0.0006434255
0 13 7    1.0168319410   -0.0063438101    0.0012113778    0.0011039600
0 13 8    1.0042061663    0.0109145527   -0.0008947476    0.0013493825
0 13 9    0.9930778868   -0.0089240098   -0.0062168482    0.0071329734
0 13 10    0.9987684745   -0.0026230485   -0.0050357903   -0.0004909437
0 13 11    0.9920159057    0.0067377156   -0.0019960004   -0.0099879650
0 13 12    1.0034523057   -0.0052157320    0.0055196894   -0.0007813092
0 13 13    0.9967435541   -0.0046220622   -0.0012039762    0.0059710366
0 13 14    0.9994613316    0.0026308506   -0.0084459647   -0.0023708566
0 13 15    0.9969926879    0.0015493729   -0.0020086221    0.0048151330
0 13 16    0.9990726794   -0.0060804834   -0.0049061923   -0.0048842824
0 13 17    1.0075764603   -0.0017462756    0.0024192443   -0.0035133686
0 13 18    1.0112694976    0.0090154319   -0.0052066084    0.0029638304
0 13 19    1.0149302993    0.0110586897    0.0006741959   -0.0008586956
0 14 0    0.9989276954    0.0021526526    0.0033177170    0.0001604492
0 14 1    0.9946123175    0.0021167306    0.0085217762   -0.0002073368
0 14 2    1.0013909450    0.0040202884   -0.0080169695    0.0000528645
0 14 3    0.9910198086   -0.0083709413   -0.0023072777   -0.0015815894
0 14 4    1.0043971763   -0.0009568794    0.0044283132    0.0084560433
0 14 5    0.9978549014    0.0067009000   -0.0075975709   -0.0054938091
0 14 6    0.9977474857    0.0026830739   -0.0065592763    0.0004097363
0 14 7    0.9972764700   -0.0094397324    0.0003640728    0.0107688196
0 14 8    1.0044564610   -0.0023788697   -0.0005603162    0.0017579788
0 14 9    0.9985888085   -0.0082867384    0.0053031969   -0.0010387880
0 14 10    0.9952520199   -0.0001329088   -0.0062961714    0.0011389715
0 14 11    1.0030282868    0.0006821303    0.0027135156   -0.0082257613
0 14 12    1.0163786983    0.0061918314    0.0008608663   -0.0003580684
0 14 13    0.9974986299   -0.0021724161    0.0044160247   -0.0001119719
0 14 14    1.0014996701   -0.0001239620   -0.0026541112   -0.0062800343
0 14 15    0.9935762120    0.0016258652    0.0088400445    0.0007508694
0 14 16    1.0001108695   -0.0009491878   -0.0005325009   -0.0036671570
0 14 17    0.9968862380    0.0033061684    0.0123935260    0.0047167749
0 14 18    0.9986852517    0.0003711707   -0.0055428336    0.0027764259
0 14 19    1.0112171331   -0.0009975642    0.0043615418    0.0005674034
0 15 0    0.9885211688   -0.0048849207   -0.0086478599   -0.0073768089
0 15 1    0.9965205623    0.0054491788    0.0021843748    0.0073586820
0 15 2    0.9967172244    0.0005564164    0.0087505052    0.0009635741
0 15 3    1.0036097623   -0.0038146230   -0.0032198287   -0.0074525959
0 15 4    0.9985009297    0.0053765780   -0.0005994859   -0.0001343965
0 15 5    1.0053700643    0.0019908916   -0.0080492133   -0.0036445350
0 15 6    0.9843993869    0.0028111962    0.0058505693   -0.0006688427
0 15 7    1.0109303185   -0.0014885443    0.0039790210   -0.0030765784
0 15 8    1.0058830925   -0.0123362565   -0.0054881268   -0.0021690605
0 15 9    0.9992439574   -0.0024189070    0.0051905634   -0.0021586072
0 15 10    0.9967596757    0.0049697699    0.0012828484    0.0033433015
0 15 11    1.0078633509   -0.0018664327    0.0051251821    0.0039004373
0 15 12    1.0177751855    0.0024124812   -0.0158442486    0.0093189550
0 15 13    1.0134309555   -0.0024044437   -0.0011233789    0.0037902059
0 15 14    1.0170400982   -0.0026629738    0.0076448334    0.0034549243
0 15 15    1.0108860600    0.0085811301    0.0076564026   -0.0027389286
0 15 16    0.9949278077    0.0033386331    0.0072250728    0.0024331633
0 15 17    0.9905556674    0.0050363876   -0.0038433327   -0.0001957617
0 15 18    1.0046242554    0.0113881047    0.0051476945    0.0022054261
0 15 19    0.9977760578   -0.0081003668    0.0009529813   -0.0016933344
0 16 0    0.9969365647    0.0049471102    0.0004294894   -0.0030985343
0 16 1    1.0145446191    0.0025523865    0.0041681476   -0.0018626039
0 16 2    1.0090053458    0.0050694379   -0.0078131035    0.0072172679
0 16 3    1.0076506575   -0.0053468987    0.0131586685   -0.0064786218
0 16 4    0.9990052979   -0.0038396621   -0.0134520436    0.0059709556
0 16 5    0.9816894601    0.0071598097   -0.0017477884   -0.0045305224
0 16 6    0.9974767634   -0.0018052043   -0.0100074625    0.0013210744
0 16 7    0.9915915148   -0.0038888563    0.0026228087   -0.0005834837
0 16 8    0.9906448654    0.0032688549    0.0021584305   -0.0012371663
0 16 9    1.0001718752   -0.0021210809   -0.0037570729   -0.0002482099
0 16 10    0.9995075433   -0.0012164013    0.0049998896    0.0028366131
0 16 11    0.9963549981   -0.0007099390    0.0038679879    0.0005720464
0 16 12    1.0132973565    0.0025624306    0.0052059662    0.0069050565
0 16 13    1.0135662885   -0.0027203825   -0.0061503373   -0.0060466936
0 16 14    0.9957571428    0.0031314997    0.0092008666   -0.0099729825
0 16 15    0.9841039082    0.0050325393    0.0060406215    0.0055192360
0 16 16    1.0058068057   -0.0000813072   -0.0013602409    0.0045663863
0 16 17    1.0030203764   -0.0051017210   -0.0064980666   -0.0008423034
0 16 18    1.0048737022   -0.0000648988    0.0010776651   -0.0013505026
0 16 19    0.9908566136    0.0047250849    0.0024583104   -0.0045441792
0 17 0    1.0068975876   -0.0019114394    0.0063851344    0.0027726853
0 17 1    1.0120990245   -0.0035858253   -0.0008565686    0.0016987313
0 17 2    1.0073689585   -0.0002190459   -0.0016963894   -0.0163523698
0 17 3    1.0047190544   -0.0038359517    0.0003159127   -0.0033981809
0 17 4    0.9952330565   -0.0021148578   -0.0026569267    0.0015796254
0 17 5    1.0008157327    0.0029394029   -0.0018840355    0.0019842469
0 17 6    1.0081471792   -0.0011329307   -0.0016862235   -0.0121638759
0 17 7    0.9905569770   -0.0031555045    0.0095165007    0.0027940474
0 17 8    1.0003809952    0.0046535417   -0.0033041567   -0.0024202783
0 17 9    1.0035802091    0.0014713430    0.0033725374   -0.0072809644
0 17 10    1.0089357359    0.0044457791   -0.0013526508   -0.0056058194
0 17 11    1.0146716204   -0.0046708829   -0.0023634093   -0.0055283810
0 17 12    1.0080273047   -0.0015524100   -0.0093237561   -0.0074326724
0 17 13    1.0021098950   -0.0039250785   -0.0080559762   -0.0057605374
0 17 14    1.0111598968    0.0004888685   -0.0008854537   -0.0046403295
0 17 15    0.9882454563    0.0009388055   -0.0006637415    0.0032223320
0 17 16    1.0093235481    0.0001556679    0.0071950819    0.0090929790
0 17 17    1.0165933658   -0.0051961418   -0.0025088823   -0.0028055122
0 17 18    0.9931321413    0.0081620687   -0.0027417373   -0.0029124325
0 17 19    0.9841283318    0.0020248360    0.0012379385    0.0033571482
0 18 0    0.9965099554   -0.0020604862   -0.0057209302   -0.0054924886
0 18 1    0.9927075890    0.0006453847    0.0021348939    0.0084773159
0 18 2    0.9882644811    0.0048165841    0.0002759323   -0.0010545267
0 18 3    1.0107851072    0.0030818636    0.0045257874   -0.0087471506
0 18 4    0.9981397989   -0.0016413912   -0.0067753978   -0.0046588766
0 18 5    0.9954549980   -0.0033450137   -0.0071715808   -0.0014712042
0 18 6    1.0011883322   -0.0030037391   -0.0010256838   -0.0035289127
0 18 7    1.0113664611    0.0031549632    0.0027781197   -0.0028180296
0 18 8    1.0117331680   -0.0027927505    0.0090825972   -0.0049334863
0 18 9    1.0041421002   -0.0000244120    0.0047814610    0.0048811208
0 18 10    0.9840125970    0.0021232336   -0.0011087242   -0.0032600572
0 18 11    0.9985297786    0.0024995881   -0.0020173030    0.0094383146
0 18 12    1.0017785631    0.0021110164    0.0043773452   -0.0012694705
0 18 13    0.9986800277    0.0030516626    0.0033938347    0.0003379142
0 18 14    1.0011107762   -0.0027480304   -0.0001310687    0.0044346441
0 18 15    0.9982097038   -0.0102987424    0.0025672688   -0.0066532864
0 18 16    0.9902405059    0.0024530117   -0.0015894890   -0.0018588523
0 18 17    1.0001272904   -0.0105119581   -0.0001498339    0.0074038822
0 18 18    0.9915826651    0.0043038284    0.0103900802   -0.0027267848
0 18 19    0.9977208037    0.0040268648    0.0076616981    0.0011852414
0 19 0    1.0023768306    0.0019760369   -0.0028447211    0.0035163881
0 19 1    1.0092127399   -0.0090679172   -0.0097896217    0.0002564784
0 19 2    1.0090181692    0.0098674880   -0.0069957695   -0.0079284869
0 19 3    1.0107170079   -0.0006688269    0.0018041344    0.0017099995
0 19 4    1.0054402449   -0.0071471505   -0.0059837532   -0.0029442833
0 19 5    1.0025031958   -0.0053062604    0.0048995491   -0.0002871462
0 19 6    0.9956536547   -0.0002290623   -0.0010687993    0.0117966952
0 19 7    0.9915420338    0.0055721500   -0.0078044790   -0.0071403779
0 19 8    0.9975146468   -0.0067839781    0.0007195017    0.0016095457
0 19 9    1.0053715682    0.0038238796    0.0024410202    0.0029265966
0 19 10    0.9997499419    0.0035085036   -0.0001131158   -0.0029786430
0 19 11    0.9937130223    0.0056972406   -0.0001395802    0.0027072784
0 19 12    1.0107614677    0.0019863296    0.0004747596    0.0075825170
0 19 13    1.0048258867    0.0020909428    0.0004371097    0.0074625744
