0 0 0    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 1    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0298558978    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 2    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0260779565    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 3    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0282669211    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 4    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0300606944    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 5    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0263023007    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 6    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0257956664    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 7    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0248127611    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 8    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0287984779    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 9    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0288200303    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 10    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0293384375    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 11    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0284001320    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 12    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0285055803    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 13    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0291372396    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 14    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0295242854    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 15    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0294526213    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 16    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0286037345    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 17    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0303165878    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 18    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0268597392    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 19    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0257106465    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 20    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0273342370    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 21    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 1 0    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277621231    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 1 1    0.3333333333    0.0555555556    0.0562038559    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0274933504    0.0277777778    0.0255357020    0.0277777778    0.0260175840    0.0277777778    0.0282524424    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
