0 0 0    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 1    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0262778435    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 2    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0290325615    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 3    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0261082774    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 4    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0272987418    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 5    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0251941141    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 6    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0268734940    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 7    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0257181656    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 8    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0280497770    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 9    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0293549922    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 10    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0255106158    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 11    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0298850922    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 12    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0276243864    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 13    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0290345083    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 14    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0263866403    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 15    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0244474168    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 16    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0269532713    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 17    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0287311863    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 18    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0290961992    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 19    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0278953915    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 20    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0297760744    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 0 21    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 1 0    0.3333333333    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0286222467    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 1 1    0.3333333333    0.0555555556    0.0564858283    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0267671536    0.0277777778    0.0293140392    0.0277777778    0.0288595610    0.0277777778    0.0266190857    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 1 2    0.3333333333    0.0555555556    0.0521490454    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0282638745    0.0277777778    0.0280453085    0.0277777778    0.0302995333    0.0277777778    0.0254190282    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 1 3    0.3333333333    0.0555555556    0.0585595886    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0259426451    0.0277777778    0.0259800454    0.0277777778    0.0272888384    0.0277777778    0.0281769978    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 1 4    0.3333333333    0.0555555556    0.0547087071    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0289269262    0.0277777778    0.0275383340    0.0277777778    0.0254566313    0.0277777778    0.0267299196    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 1 5    0.3333333333    0.0555555556    0.0576126762    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0279822129    0.0277777778    0.0257691978    0.0277777778    0.0250358499    0.0277777778    0.0279785944    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 1 6    0.3333333333    0.0555555556    0.0540327346    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0269902837    0.0277777778    0.0290644495    0.0277777778    0.0282306585    0.0277777778    0.0262733355    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 1 7    0.3333333333    0.0555555556    0.0556775534    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0276165401    0.0277777778    0.0291629209    0.0277777778    0.0274670906    0.0277777778    0.0279673959    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 1 8    0.3333333333    0.0555555556    0.0560120717    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0278840453    0.0277777778    0.0292067872    0.0277777778    0.0257796472    0.0277777778    0.0297074667    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 1 9    0.3333333333    0.0555555556    0.0556566405    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0251331763    0.0277777778    0.0297908967    0.0277777778    0.0279601988    0.0277777778    0.0272940375    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 1 10    0.3333333333    0.0555555556    0.0535976669    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0276658402    0.0277777778    0.0268561006    0.0277777778    0.0293821897    0.0277777778    0.0298091302    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
 0 1 11    0.3333333333    0.0555555556    0.0556549307    0.0555555556    0.0555555556    0.0555555556    0.0555555556    0.0277777778    0.0301323119    0.0277777778    0.0256480491    0.0277777778    0.0275849890    0.0277777778    0.0265513244    0.0277777778    0.0277777778    0.0277777778    0.0277777778 
