13  -45.1527940363   38.5006076088   39.0877784286 
69    7.6897019801  -44.2319192646  -36.0810027921 
92   -7.2460265010   56.3458969075   55.4222408653 
74   -2.3584792514   59.4579880038   58.1164034528 
53  -41.0754069486  -55.5612189045   23.1381961859 
38   13.7316235569    7.1438441410    6.3141240186 
61    8.6030697758   32.4303871804   17.8435400631 
35  -70.9844781554   58.2798343918   71.3778398550 
1   70.1935921548    6.7670612998   11.7831420234 
100   29.9088889269   67.0078715427   26.4295072285 
83   47.8880555118  -71.6495446000   14.2389198792 
40   40.6354471730   35.8738213318  -10.7096950304 
65    6.1988552697    9.0782912215   33.5660639775 
21   15.4659594337   67.3821052255  -19.6995660651 
94  -19.0808335039  -44.0062305694  -26.7395385252 
91   47.0463890364   24.2205496633  -20.3632978324 
1 2 5    0.0000746523   -0.0000372021    0.0000705534 
1 2 6    0.0001168669   -0.0000569720    0.0001106478 
1 3 5    0.0009078057   -0.0010799104    0.0008504823 
1 3 6    0.0014160425   -0.0016485462    0.0013247182 
1 6 16    0.0000014977   -0.0000007677   -0.0000085816 
1 6 17   -0.0000013559   -0.0000141919   -0.0000902178 
1 7 16    0.0000462151   -0.0000926349   -0.0003780558 
1 7 17   -0.0002680708   -0.0018425666   -0.0041043522 
1 12 6   -0.0002867529   -0.0005324234    0.0001940665 
1 12 7   -0.0010226149   -0.0019079557    0.0007013906 
1 13 6   -0.0000336098   -0.0000579728    0.0000154309 
1 13 7   -0.0001195485   -0.0002072769    0.0000556505 
1 15 20    0.0000328078   -0.0000709983   -0.0000592194 
1 15 21    0.0000013037   -0.0000030272   -0.0000026604 
1 16 20    0.0001111865   -0.0002759255   -0.0002341736 
1 16 21    0.0000044236   -0.0000116913   -0.0000104438 
2 2 5    0.0000471524   -0.0000248353    0.0000447052 
2 2 6    0.0000738026   -0.0000380265    0.0000700763 
2 3 5    0.0005764228   -0.0007376300    0.0005421978 
2 3 6    0.0008988088   -0.0011257260    0.0008440030 
2 6 16    0.0000003397   -0.0000000741   -0.0000010980 
2 6 17    0.0000014716   -0.0000005222   -0.0000112039 
2 7 6   -0.0000419129   -0.0002741875   -0.0000757391 
2 7 7   -0.0000165473   -0.0002415008   -0.0000711840 
2 7 16    0.0000124821   -0.0000064704   -0.0000476264 
2 7 17    0.0000384380   -0.0000922795   -0.0004928874 
2 8 6    0.0000173287   -0.0006212616   -0.0001849822 
2 8 7    0.0000587818   -0.0005537514   -0.0001715835 
2 9 11   -0.0001197826   -0.0000319493   -0.0000072144 
2 9 12   -0.0000790049   -0.0000285320   -0.0000070573 
2 10 11   -0.0001651024   -0.0000460752   -0.0000105910 
2 10 12   -0.0001089393   -0.0000406515   -0.0000101506 
2 12 6   -0.0003987166   -0.0007264032    0.0002553696 
2 12 7   -0.0014214210   -0.0026023153    0.0009227762 
2 13 6   -0.0000469474   -0.0000794615    0.0000202614 
2 13 7   -0.0001669524   -0.0002840388    0.0000730493 
2 15 20    0.0001543506   -0.0003752078   -0.0003285357 
2 15 21    0.0000061142   -0.0000159569   -0.0000146880 
2 16 19   -0.0013507565   -0.0000842904   -0.0006808674 
2 16 20    0.0002993852   -0.0014667854   -0.0014081189 
2 16 21    0.0000205465   -0.0000614812   -0.0000575411 
2 17 19   -0.0020873327   -0.0001487409   -0.0010553301 
2 17 20   -0.0003382313   -0.0000225268   -0.0001746358 
2 20 12    0.0015569543    0.0018428713    0.0010971417 
2 20 13    0.0003566756    0.0005545290    0.0002501199 
2 20 15   -0.0007154419    0.0003504070    0.0006235558 
2 20 16   -0.0001439596    0.0000505172    0.0000883718 
2 21 12    0.0003565391    0.0003505782    0.0002433620 
2 21 13    0.0000825090    0.0001027968    0.0000569685 
2 21 15   -0.0018325738    0.0008068977    0.0014655911 
2 21 16   -0.0003688443    0.0001160899    0.0002072369 
3 3 4    0.0000309297    0.0000012629    0.0000184919 
3 3 5    0.0001229103   -0.0000328792    0.0000864235 
3 4 4    0.0001711106   -0.0000085169    0.0001086108 
3 4 5    0.0006825953   -0.0002463090    0.0005062650 
3 7 6   -0.0001785009   -0.0010090269   -0.0002787043 
3 7 7   -0.0000815694   -0.0008875332   -0.0002620141 
3 8 6    0.0000126995   -0.0022797146   -0.0006808462 
3 8 7    0.0001722426   -0.0020294027   -0.0006315555 
3 9 11   -0.0009191901   -0.0002706570   -0.0000458019 
3 9 12   -0.0006056029   -0.0002340092   -0.0000491382 
3 10 11   -0.0012670502   -0.0003882481   -0.0000680875 
3 10 12   -0.0008351198   -0.0003324404   -0.0000709646 
3 12 5   -0.0000611983    0.0000432390    0.0000435122 
3 12 6   -0.0000725161    0.0000503137    0.0000484232 
3 13 5   -0.0000546822    0.0000380442    0.0000375388 
3 13 6   -0.0000648900    0.0000442653    0.0000416075 
3 15 16    0.0003879279    0.0004715345   -0.0002969371 
3 15 17    0.0002787737    0.0003058735   -0.0002108550 
3 16 16    0.0002501888    0.0002696559   -0.0001887193 
3 16 17    0.0001798938    0.0001728291   -0.0001340991 
3 16 19   -0.0000365210    0.0000002707   -0.0000182775 
3 16 20   -0.0000059213    0.0000000642   -0.0000030259 
3 17 19   -0.0000564265   -0.0000000499   -0.0000283233 
3 17 20   -0.0000091436    0.0000000288   -0.0000046894 
3 19 14   -0.0009297432    0.0002079113   -0.0006891009 
3 19 15   -0.0011122941    0.0002443367   -0.0008430803 
3 20 6   -0.0000334965   -0.0002656396    0.0000583665 
3 20 7   -0.0000827262   -0.0006943281    0.0001472300 
3 20 12    0.0004004314    0.0004962255    0.0002872532 
3 20 13    0.0000911555    0.0001496331    0.0000651137 
3 20 14   -0.0011679253    0.0002611264   -0.0008235161 
3 20 15   -0.0015617568    0.0003722515   -0.0008918427 
3 20 16   -0.0000329924    0.0000094107    0.0000165598 
3 21 6   -0.0000065298   -0.0000749898    0.0000150790 
3 21 7   -0.0000158500   -0.0001962231    0.0000380557 
3 21 12    0.0000920492    0.0000942430    0.0000638865 
3 21 13    0.0000211962    0.0000277006    0.0000148956 
3 21 15   -0.0004197756    0.0001502916    0.0002761880 
3 21 16   -0.0000845108    0.0000215714    0.0000387757 
4 3 4    0.0000051115    0.0000007473    0.0000030031 
4 3 5    0.0000204850   -0.0000039096    0.0000142759 
4 4 4    0.0000281918    0.0000014591    0.0000176683 
4 4 5    0.0001134879   -0.0000327720    0.0000837245 
4 6 19    0.0000357185    0.0000180362    0.0000258070 
4 6 20    0.0000180621    0.0000090963    0.0000117846 
4 7 19    0.0000446513    0.0000221967    0.0000351537 
4 7 20    0.0000230114    0.0000113404    0.0000168906 
4 9 5    0.0003908453   -0.0001222643   -0.0003962685 
4 9 6    0.0000506101   -0.0000169853   -0.0000762060 
4 10 5    0.0003067566   -0.0000979479   -0.0002766340 
4 10 6    0.0000397770   -0.0000129024   -0.0000516247 
4 12 5   -0.0012076996    0.0006646344    0.0003064131 
4 12 6   -0.0014704598    0.0007758775    0.0002739046 
4 13 5   -0.0010969922    0.0005850220    0.0002345954 
4 13 6   -0.0013382968    0.0006828803    0.0001952654 
4 15 13    0.0000702331   -0.0000041698   -0.0000049182 
4 15 14    0.0001970969   -0.0000086715   -0.0000175745 
4 15 16    0.0001808096    0.0002486249   -0.0001446032 
4 15 17    0.0001300069    0.0001625194   -0.0001025523 
4 16 3    0.0005050272    0.0005942129   -0.0000265409 
4 16 4    0.0013717460    0.0015921847   -0.0001531438 
4 16 13    0.0001612329   -0.0000175366   -0.0000098756 
4 16 14    0.0004526429   -0.0000417365   -0.0000365782 
4 16 16    0.0001165799    0.0001437446   -0.0000918150 
4 16 17    0.0000838667    0.0000930637   -0.0000651594 
4 17 3    0.0000308946    0.0000327078   -0.0000100930 
4 17 4    0.0000847756    0.0000885185   -0.0000326514 
4 18 4    0.0001264811    0.0000107999   -0.0001910233 
4 18 5    0.0001360944    0.0000241113   -0.0001703612 
4 19 4    0.0000758228   -0.0000016433   -0.0001421313 
4 19 5    0.0000843688    0.0000074897   -0.0001233899 
4 19 14   -0.0001500515    0.0000298852   -0.0001175426 
4 19 15   -0.0001792901    0.0000350474   -0.0001432179 
4 20 6   -0.0001335419   -0.0011191073    0.0002425588 
4 20 7   -0.0003293205   -0.0029260655    0.0006123229 
4 20 14   -0.0001888484    0.0000375727   -0.0001413705 
4 20 15   -0.0002257196    0.0000440526   -0.0001724855 
4 21 6   -0.0000257395   -0.0003164327    0.0000629188 
4 21 7   -0.0000622952   -0.0008282483    0.0001589448 
5 5 7    0.0000114182    0.0000006788   -0.0000030027 
5 5 8    0.0000222237   -0.0000010518   -0.0000055143 
5 6 7    0.0000110339   -0.0000013046   -0.0000024885 
5 6 8    0.0000213730   -0.0000053401   -0.0000044341 
5 6 19    0.0003924845    0.0002149398    0.0003831866 
5 6 20    0.0002077215    0.0001135786    0.0001973053 
5 7 19    0.0004763030    0.0002579386    0.0004862841 
5 7 20    0.0002546390    0.0001371356    0.0002545671 
5 9 5    0.0006945018   -0.0002266995   -0.0007698818 
5 9 6    0.0000894577   -0.0000326913   -0.0001495502 
5 9 7   -0.0004810913   -0.0005800982   -0.0004896838 
5 9 8   -0.0004586476   -0.0005599168   -0.0004660798 
5 10 5    0.0005456276   -0.0001795730   -0.0005341274 
5 10 6    0.0000704569   -0.0000244873   -0.0001010269 
5 10 7   -0.0002843012   -0.0003149669   -0.0002913388 
5 10 8   -0.0002711828   -0.0003043699   -0.0002770832 
5 15 13    0.0000924981   -0.0000067270   -0.0000075966 
5 15 14    0.0002596254   -0.0000147493   -0.0000263858 
5 16 3    0.0000691638    0.0000842186    0.0000025525 
5 16 4    0.0001874578    0.0002251888   -0.0000043329 
5 16 13    0.0002121110   -0.0000263780   -0.0000156182 
5 16 14    0.0005955972   -0.0000638354   -0.0000557359 
5 17 3    0.0000041182    0.0000045485   -0.0000009677 
5 17 4    0.0000112841    0.0000122835   -0.0000033529 
5 18 4    0.0003143546   -0.0000016701   -0.0007220569 
5 18 5   -0.0000982648    0.0009216554    0.0003760074 
5 18 6   -0.0001819201    0.0003593972    0.0004081220 
5 18 16    0.0003466419    0.0000386025   -0.0004051058 
5 18 17    0.0000201090   -0.0000019189   -0.0000039280 
5 18 18    0.0002637117    0.0001920411    0.0005632844 
5 19 4    0.0001721887   -0.0000296019   -0.0005532871 
5 19 5   -0.0006270313    0.0015208890    0.0012519245 
5 19 6   -0.0003331688    0.0006198875    0.0007020592 
5 19 16    0.0000178592    0.0000016047   -0.0000208296 
5 19 17    0.0000010556   -0.0000001246   -0.0000001955 
5 19 18    0.0000139597    0.0000087168    0.0000291141 
6 1 11   -0.0025187513    0.0026165494    0.0003100684 
6 1 12   -0.0014229084    0.0015879359    0.0001211185 
6 2 11   -0.0002142014    0.0000720085    0.0000952514 
6 2 12   -0.0001222667    0.0000433322    0.0000521889 
6 3 11   -0.0001432878    0.0005275648    0.0002333855 
6 3 12   -0.0000901753    0.0003320121    0.0001468764 
6 5 7    0.0000544384   -0.0002412153    0.0000645083 
6 5 8    0.0000967450   -0.0005420924    0.0001422760 
6 6 7    0.0000450755   -0.0002928216    0.0000774799 
6 6 8    0.0000767398   -0.0006526339    0.0001698240 
6 6 17    0.0007085414    0.0004148287   -0.0015200663 
6 6 18    0.0004061777    0.0002427454   -0.0009623277 
6 7 17    0.0007912864    0.0004398953   -0.0015116664 
6 7 18    0.0004519949    0.0002550771   -0.0009634380 
6 9 7   -0.0006342354   -0.0007200374   -0.0006418204 
6 9 8   -0.0006047702   -0.0006954597   -0.0006106386 
6 10 7   -0.0003743558   -0.0003901283   -0.0003827861 
6 10 8   -0.0003571516   -0.0003773073   -0.0003639170 
6 17 1   -0.0002347385   -0.0001810224    0.0007837809 
6 17 2   -0.0002552393   -0.0001908370    0.0008854299 
6 18 1   -0.0002983211   -0.0002544933    0.0009710123 
6 18 2   -0.0003254982   -0.0002709779    0.0010965779 
6 18 5   -0.0002735804    0.0005077096    0.0005719243 
6 18 6   -0.0001084228    0.0002070813    0.0002341993 
6 18 16    0.0015534960    0.0001704108   -0.0018814313 
6 18 17    0.0000842873   -0.0000067881   -0.0000330454 
6 18 18    0.0009017805    0.0007973451    0.0020171841 
6 19 5   -0.0004980784    0.0008771109    0.0009856789 
6 19 6   -0.0001979453    0.0003574344    0.0004032092 
6 19 16    0.0000801991    0.0000069560   -0.0000967471 
6 19 17    0.0000044179   -0.0000004599   -0.0000016756 
6 19 18    0.0000477423    0.0000366028    0.0001042269 
6 20 3   -0.0000552271   -0.0004746689    0.0004444910 
6 20 4   -0.0006113689   -0.0019179048    0.0018036082 
6 21 3    0.0000031455   -0.0000450135    0.0000411978 
6 21 4   -0.0000192772   -0.0001811640    0.0001645894 
7 1 11   -0.0001610627    0.0001666313    0.0000163007 
7 1 12   -0.0000911720    0.0001010434    0.0000057796 
7 2 11   -0.0000134339    0.0000046867    0.0000057377 
7 2 12   -0.0000076741    0.0000028175    0.0000031403 
7 3 11   -0.0000087743    0.0000323058    0.0000142915 
7 3 12   -0.0000055220    0.0000203310    0.0000089941 
7 5 4   -0.0006780770   -0.0011287802    0.0002255633 
7 5 5   -0.0006226157   -0.0010218815    0.0001978435 
7 6 4   -0.0004740298   -0.0007507920    0.0001329094 
7 6 5   -0.0004351191   -0.0006798383    0.0001158844 
7 6 17    0.0001003325    0.0000668083   -0.0002863919 
7 6 18    0.0000577970    0.0000397979   -0.0001793040 
7 7 17    0.0001120976    0.0000697413   -0.0002878276 
7 7 18    0.0000644102    0.0000412530   -0.0001808948 
7 9 19    0.0000674739    0.0006389832   -0.0006337372 
7 9 20    0.0001542232    0.0013157497   -0.0012385305 
7 10 18   -0.0016751879   -0.0003831189    0.0002035141 
7 10 19   -0.0008808523   -0.0000436037   -0.0000553476 
7 10 20    0.0000400139    0.0003217979   -0.0003003014 
7 11 18   -0.0001223393   -0.0000260853    0.0000083919 
7 11 19   -0.0000656167   -0.0000136312    0.0000038114 
7 13 19    0.0005946493   -0.0011783928   -0.0000942314 
7 13 20    0.0002419722   -0.0004799855   -0.0000374394 
7 14 19    0.0026966408   -0.0052398545   -0.0004653545 
7 14 20    0.0010969137   -0.0021326429   -0.0001849717 
7 17 1   -0.0000024044    0.0000040822    0.0000127475 
7 17 2   -0.0000023551    0.0000049170    0.0000145125 
7 18 1   -0.0000033628    0.0000044765    0.0000155564 
7 18 2   -0.0000033780    0.0000054161    0.0000177048 
7 20 3   -0.0000754586   -0.0004208074    0.0003934537 
7 20 4   -0.0006601865   -0.0017051040    0.0016046644 
7 21 3    0.0000005435   -0.0000398062    0.0000362925 
7 21 4   -0.0000269068   -0.0001606691    0.0001456959 
8 5 4   -0.0001886462   -0.0002718800    0.0000424449 
8 5 5   -0.0001730718   -0.0002461742    0.0000367086 
8 6 4   -0.0001320924   -0.0001833148    0.0000238929 
8 6 5   -0.0001211534   -0.0001660321    0.0000204296 
8 9 19    0.0000227014    0.0001522950   -0.0001233925 
8 9 20    0.0000485475    0.0003091923   -0.0002412771 
8 10 16   -0.0004153132   -0.0006644795   -0.0000140680 
8 10 17   -0.0000024902    0.0000036860    0.0000045565 
8 10 18   -0.0018463571    0.0011790484    0.0013848118 
8 10 19   -0.0009216024   -0.0001589329    0.0000507734 
8 10 20    0.0000123477    0.0000755939   -0.0000585929 
8 11 16   -0.0002102738   -0.0003400455   -0.0000095926 
8 11 17   -0.0000012605    0.0000019145    0.0000023341 
8 11 18   -0.0001877358    0.0007818815    0.0006329516 
8 11 19   -0.0000675842   -0.0000133946    0.0000026983 
8 13 19    0.0000650736   -0.0001331174   -0.0000108591 
8 13 20    0.0000264804   -0.0000542040   -0.0000043244 
8 14 9    0.0000837058    0.0014183189   -0.0013652816 
8 14 10    0.0000294448    0.0006594035   -0.0006734321 
8 14 18    0.0002388081   -0.0002482790    0.0000679522 
8 14 19    0.0004071775   -0.0007064373   -0.0000233962 
8 14 20    0.0001200390   -0.0002408299   -0.0000212635 
8 15 9    0.0000723201    0.0015177039   -0.0015884104 
8 15 10    0.0000235490    0.0007068541   -0.0007817508 
8 15 18    0.0007195461   -0.0007689993    0.0002234381 
8 15 19    0.0003380408   -0.0003548155    0.0000987805 
8 16 18    0.0000572737    0.0000088240   -0.0001732959 
8 16 19    0.0000183966    0.0000021309   -0.0000395329 
8 17 1    0.0001788324   -0.0002641619    0.0001063511 
8 17 2    0.0002000465   -0.0002954982    0.0001189670 
8 17 18    0.0000121580    0.0000020608   -0.0000452819 
8 17 19    0.0000041779    0.0000005182   -0.0000103291 
8 18 1    0.0002294218   -0.0003388899    0.0001364364 
8 18 2    0.0002566370   -0.0003790909    0.0001526212 
9 1 11    0.0003986674    0.0008638623   -0.0005811691 
9 1 12    0.0001001263    0.0002596219   -0.0001713689 
9 2 11    0.0002433557    0.0005171740   -0.0003489918 
9 2 12    0.0000612018    0.0001554955   -0.0001029317 
9 10 16   -0.0005731834   -0.0009339453   -0.0000452860 
9 10 17   -0.0000035043    0.0000058522    0.0000066573 
9 10 18   -0.0001965164    0.0024095956    0.0018276379 
9 11 16   -0.0002903340   -0.0004778875   -0.0000264385 
9 11 17   -0.0000017761    0.0000030407    0.0000034132 
9 11 18   -0.0001033796    0.0012515490    0.0009434993 
9 14 9    0.0000016686    0.0000534922   -0.0000482908 
9 14 10    0.0000004036    0.0000248399   -0.0000238580 
9 14 18    0.0003722915   -0.0003897634    0.0001047710 
9 14 19    0.0001743478   -0.0001798819    0.0000465563 
9 15 9    0.0000010431    0.0000571803   -0.0000562200 
9 15 10    0.0000000865    0.0000266004   -0.0000277057 
9 15 18    0.0011209052   -0.0012066353    0.0003452380 
9 15 19    0.0005254110   -0.0005570426    0.0001536271 
9 16 14    0.0000107598   -0.0000083598    0.0000016960 
9 16 15    0.0000668722   -0.0000497005    0.0000083443 
9 16 18    0.0000658271    0.0000806755   -0.0027586121 
9 16 19    0.0001109753    0.0000268388   -0.0006269478 
9 17 14    0.0000045216   -0.0000040486    0.0000010785 
9 17 15    0.0000280846   -0.0000240785    0.0000056401 
9 17 18   -0.0000304124    0.0000145076   -0.0007208891 
9 17 19    0.0000188980    0.0000058966   -0.0001637408 
10 1 11    0.0000190626    0.0002525188   -0.0001296719 
10 1 12    0.0000021594    0.0000754210   -0.0000383793 
10 2 4    0.0000771801   -0.0001313157   -0.0000416049 
10 2 5    0.0001277175   -0.0002229869   -0.0000695989 
10 2 11    0.0000120534    0.0001515018   -0.0000779069 
10 2 12    0.0000014574    0.0000452624   -0.0000230641 
10 3 4    0.0002213648   -0.0003940229   -0.0001178641 
10 3 5    0.0003664275   -0.0006672702   -0.0001973965 
10 8 10    0.0003421826   -0.0000131401   -0.0000187146 
10 8 11    0.0030324974   -0.0001851651   -0.0000721731 
10 8 14    0.0000365526   -0.0000562849   -0.0000392843 
10 8 15    0.0000544328   -0.0000829121   -0.0000594009 
10 9 10    0.0001798594   -0.0000096116   -0.0000046182 
10 9 11    0.0015970132   -0.0001224357    0.0000103826 
10 9 14    0.0003258891   -0.0006915227   -0.0004916437 
10 9 15    0.0004853788   -0.0010185517   -0.0007389641 
10 16 1    0.0009438955    0.0009481824   -0.0017134668 
10 16 2    0.0001013885    0.0000823197   -0.0001680631 
10 16 14    0.0002492130   -0.0002902448    0.0000729104 
10 16 15    0.0015471194   -0.0017198505    0.0003764166 
10 17 1    0.0001431554    0.0001117639   -0.0002190050 
10 17 2    0.0000142374    0.0000099032   -0.0000199894 
10 17 14    0.0001043667   -0.0001400337    0.0000382486 
10 17 15    0.0006472691   -0.0008294844    0.0002008328 
10 19 4    0.0000256662   -0.0000491577    0.0002260198 
10 19 5    0.0002869374   -0.0003387714    0.0015742039 
10 20 4    0.0000083476   -0.0000185399    0.0000850892 
10 20 5    0.0000987320   -0.0001278582    0.0005917962 
11 2 4    0.0001118122   -0.0001949007   -0.0000611125 
11 2 5    0.0001852016   -0.0003302704   -0.0001023514 
11 3 4    0.0006532280   -0.0006527174    0.0001499068 
11 3 5    0.0007122097   -0.0010329132   -0.0001054162 
11 3 13   -0.0002189039   -0.0001152158    0.0002177370 
11 3 14   -0.0000180597   -0.0000056007    0.0000137758 
11 4 4    0.0003515699   -0.0000861806    0.0003510477 
11 4 5    0.0001905336   -0.0000561025    0.0002009501 
11 4 13   -0.0014910559   -0.0009698525    0.0016205622 
11 4 14   -0.0001234422   -0.0000503252    0.0001022834 
11 7 8    0.0001102780    0.0002984108   -0.0004075110 
11 7 9    0.0000357598    0.0000654535   -0.0001303790 
11 8 5   -0.0001876448    0.0001547654   -0.0002610907 
11 8 6   -0.0008998435    0.0007609419   -0.0012983472 
11 8 8    0.0000145243    0.0000317988   -0.0000478963 
11 8 9    0.0000043809    0.0000070924   -0.0000153917 
11 8 10    0.0000359716   -0.0000048520    0.0000091304 
11 8 11    0.0003245199   -0.0000520888    0.0000947599 
11 8 14    0.0000136877   -0.0000251515   -0.0000175083 
11 8 15    0.0000203869   -0.0000370477   -0.0000263942 
11 9 5   -0.0001694696    0.0001240246   -0.0002096234 
11 9 6   -0.0008088531    0.0006092691   -0.0010459816 
11 9 10    0.0000191506   -0.0000029229    0.0000055478 
11 9 11    0.0001731737   -0.0000308347    0.0000568962 
11 9 14    0.0001191727   -0.0003079854   -0.0002161432 
11 9 15    0.0001775548   -0.0004536078   -0.0003242070 
11 16 1    0.0000217394    0.0000192445   -0.0000389094 
11 16 2    0.0000022839    0.0000017046   -0.0000036568 
11 17 1    0.0000032177    0.0000023196   -0.0000047736 
11 17 2    0.0000003165    0.0000002079   -0.0000004268 
11 19 4   -0.0000013309   -0.0000000160   -0.0000007195 
11 19 5   -0.0000191152    0.0000090904   -0.0000317914 
11 20 3   -0.0000828632   -0.0000287727    0.0000326862 
11 20 4   -0.0005362294   -0.0003475322    0.0003901949 
11 20 5   -0.0000064691    0.0000027371   -0.0000100549 
11 21 3   -0.0001926134   -0.0000876329    0.0000950772 
11 21 4   -0.0012084189   -0.0009998215    0.0011021263 
12 2 15    0.0001398552   -0.0002052278    0.0002959543 
12 2 16    0.0000377374   -0.0000576812    0.0000696336 
12 3 4    0.0001485225   -0.0000258027    0.0001475830 
12 3 5    0.0000809068   -0.0000181546    0.0000845711 
12 3 13   -0.0000844802   -0.0000552704    0.0000914729 
12 3 14   -0.0000069918   -0.0000028805    0.0000057639 
12 3 15    0.0000258870   -0.0000382076    0.0000549613 
12 3 16    0.0000069580   -0.0000107286    0.0000129013 
12 4 4    0.0001573198   -0.0000336114    0.0001603891 
12 4 5    0.0000854127   -0.0000226362    0.0000918601 
12 4 13   -0.0005742620   -0.0004554131    0.0006823240 
12 4 14   -0.0000477203   -0.0000247956    0.0000429280 
12 7 8    0.0003038377    0.0007964852   -0.0012256635 
12 7 9    0.0000898345    0.0001785141   -0.0003829011 
12 8 1    0.0000457472   -0.0002884776    0.0002548237 
12 8 2    0.0000074626   -0.0000592808    0.0000531802 
12 8 5   -0.0001164000    0.0000994813   -0.0001686011 
12 8 6   -0.0005598370    0.0004893512   -0.0008371151 
12 8 8    0.0000393568    0.0000853393   -0.0001442599 
12 8 9    0.0000109836    0.0000194218   -0.0000452026 
12 9 1    0.0000315051   -0.0001776588    0.0001546486 
12 9 2    0.0000053172   -0.0000364949    0.0000322517 
12 9 5   -0.0001044039    0.0000794185   -0.0001355998 
12 9 6   -0.0004999385    0.0003903689   -0.0006751969 
12 10 19    0.0002446680   -0.0001066862    0.0000009348 
12 10 20    0.0001946407   -0.0000942245   -0.0000248039 
12 11 13    0.0000040536    0.0000279471    0.0000480879 
12 11 14    0.0000015754    0.0000106070    0.0000179122 
